iso,CSCC_mean_bootstrapping,CSCC_median_bootstrapping,CSCC_mean_bootstrapping_filled,CSCC_median_bootstrapping_filled,CSCC_mean_bootstrapping_boot,CSCC_median_bootstrapping_boot,CSCC_mean_estimates,CSCC_median_estimates,mean_statscc,50%_statscc,CSCC_mean_RFa,CSCC_median_RFa
KHM,0.42299735204595507,0.4043227402126728,0.42299735204595507,0.4043227402126728,0.422584430949399,0.4021272422363804,0.43741701259929333,0.42478914421109815,0.4374170125958195,0.42478914421109815,0.422997352045955,0.4043227402126728
KOR,-0.33160701595743947,-0.3254913956472738,-0.33160701595743947,-0.3254913956472738,-0.3361897099253998,-0.3358819739343113,-0.2661916066580713,-0.29837324967171125,-0.2661916065387922,-0.29837324967171125,-0.3316070159574394,-0.3254913956472738
KWT,0.8489739456201615,0.8250268730316657,0.8489739456201615,0.8250268730316657,0.8511917646578999,0.82433100314129,0.8826579326291443,0.8468815362080773,0.8826579326494106,0.8468815362080772,0.8489739456201617,0.8250268730316657
LAO,0.1931086838182741,0.18381136763857064,0.1931086838182741,0.18381136763857064,0.19298416650014805,0.18349063470687926,0.19955822479517057,0.18809797558240574,0.1995582247266593,0.18809797558240574,0.193108683818274,0.1838113676385706
LBN,0.045738152235029,0.04229724607690429,0.045738152235029,0.04229724607690429,0.045805296546122004,0.04264987131860987,0.049626538701659006,0.044611725560360346,0.04962653870763261,0.044611725560360346,0.045738152235029,0.0422972460769042
LBR,0.18203936827069525,0.17099034920407216,0.18203936827069525,0.17099034920407216,0.18178075926063555,0.17070380004679908,0.18883368472975098,0.18029513552931262,0.18883368472820208,0.18029513552931198,0.1820393682706952,0.1709903492040721
LBY,0.3970681496081909,0.37968796089377777,0.3970681496081909,0.37968796089377777,0.39748496067709926,0.38143955416212916,0.41117117374900786,0.3934074878367908,0.4111711737614991,0.39340748783679147,0.3970681496081909,0.3796879608937777
LKA,0.7893143144674817,0.754804267492676,0.7893143144674817,0.754804267492676,0.7893143384653413,0.7546262524043923,0.8121330592695901,0.7775057698375815,0.8121330592584571,0.7775057698375808,0.7893143144674817,0.754804267492676
LSO,0.0038524869249159325,0.0036697853028264987,0.0038524869249159325,0.0036697853028264987,0.003777610063131037,0.0035122811428938984,0.004933755769984451,0.0037581769523444227,0.0049337557706245925,0.003758176952344423,0.0038524869249159,0.0036697853028265
LTU,-0.06558037946824173,-0.06224957663883902,-0.06558037946824173,-0.06224957663883902,-0.06590584546235177,-0.0621553933472899,-0.06254551608938902,-0.06160492583141823,-0.06254551609120483,-0.0616049258314183,-0.0655803794682417,-0.062249576638839
LUX,-0.02015820540230168,-0.019516841760892193,-0.02015820540230168,-0.019516841760892193,-0.02027686225717276,-0.019586747326320042,-0.018681854940937728,-0.018563135752419847,-0.018681854940763395,-0.018563135752419784,-0.0201582054023016,-0.0195168417608921
LVA,-0.04791763264469642,-0.04529496417464445,-0.04791763264469642,-0.04529496417464445,-0.04814425155767435,-0.0452657714701037,-0.04571836743529912,-0.04524596652991841,-0.04571836743592435,-0.04524596652991841,-0.0479176326446964,-0.0452949641746444
MAR,0.6474172667434908,0.6135250886441055,0.6474172667434908,0.6135250886441055,0.6484970597240628,0.6208174945257392,0.6765862225340489,0.6266018811570132,0.6765862225246276,0.6266018811570139,0.6474172667434908,0.6135250886441055
MDA,-0.00916356918916362,-0.00894094853945506,-0.00916356918916362,-0.00894094853945506,-0.009248175551721968,-0.008980851237011837,-0.00817140572167352,-0.008673486742842962,-0.008171405724269968,-0.008673486742842898,-0.0091635691891636,-0.0089409485394551
MDG,0.4315049340972335,0.4100690953013655,0.4315049340972335,0.4100690953013655,0.4313561227603364,0.4109867248724993,0.44732547205968815,0.4211637831389954,0.44732547206424567,0.42116378313899544,0.4315049340972336,0.4100690953013655
MEX,4.115577312573546,3.9369145096479556,4.115577312573546,3.9369145096479556,4.117748952416569,3.9382760669351553,4.274463727348541,4.000405572958389,4.274463727367226,4.000405572958395,4.115577312573548,3.936914509647956
MKD,-0.01284809074042147,-0.012571244784970872,-0.01284809074042147,-0.012571244784970872,-0.012975868366299707,-0.012589971310717795,-0.011112154118557867,-0.011825537554354261,-0.01111215411800729,-0.011825537554354325,-0.0128480907404214,-0.0125712447849709
MLI,0.7953198954965314,0.7795144169996748,0.7953198954965314,0.7795144169996748,0.7951940422406553,0.7760889962149335,0.8341462715829615,0.8138992480253346,0.8341462715901378,0.8138992480253346,0.7953198954965315,0.7795144169996748
MMR,0.43715270118332555,0.41527709059676554,0.43715270118332555,0.41527709059676554,0.4368837714858204,0.4159523112817064,0.4505286288246041,0.42339355945343016,0.4505286288246045,0.42339355945343077,0.4371527011833256,0.4152770905967655
MNE,-0.005975631570165525,-0.005716519978815868,-0.005975631570165525,-0.005716519978815868,-0.006015521939602795,-0.0057165405151686985,-0.005596339189208111,-0.005436661039790855,-0.005596339189208156,-0.00543666103979079,-0.0059756315701655,-0.0057165199788158
MNG,-0.2638027125482391,-0.2419236092462429,-0.2638027125482391,-0.2419236092462429,-0.2648451503994512,-0.24153347383543297,-0.2533509662776685,-0.24236282895469075,-0.2533509662801385,-0.24236282895469075,-0.263802712548239,-0.2419236092462429
MOZ,0.8161197088738598,0.7909278558184714,0.8161197088738598,0.7909278558184714,0.8169328364407669,0.7896118962418708,0.848168056079736,0.813831575588944,0.8481680560836288,0.8138315756557811,0.8161197088738595,0.7909278558184714
MRT,0.18372839524251194,0.17875156432169237,0.18372839524251194,0.17875156432169237,0.1837200002824249,0.1787187764610086,0.19189549917712684,0.18781089435248904,0.1918954991783835,0.18781089435248968,0.1837283952425119,0.1787515643216923
MUS,0.052524240110653146,0.04970733118693921,0.05251972801376153,0.049717710058542385,0.05244656346117105,0.049688084748078745,0.05387575159470179,0.0515836777338888,0.053875751594701836,0.0515836777338888,0.052541684211452,0.0497100892207237
MWI,0.7225381465823955,0.6989702466757506,0.7225381465823955,0.6989702466757506,0.7230383348418231,0.6971370797571146,0.7539225607186638,0.7340407908326854,0.753922560743329,0.7340407911206056,0.7225381465823955,0.6989702466757506
MYS,2.254685252192976,2.1581944860696525,2.254685252192976,2.1581944860696525,2.2551034350351147,2.1596508579491864,2.319390196292143,2.2217161540198536,2.319390196018337,2.2217161540198536,2.254685252192976,2.1581944860696525
NAM,0.09409832264083468,0.09128251666621393,0.09409832264083468,0.09128251666621393,0.09414537495801745,0.09157867090626398,0.09792880487711816,0.09310342497567688,0.0979288049139329,0.0931034251151539,0.0940983226408346,0.0912825166662139
NCL,0.01047401646634274,0.009856676182479884,0.010471958458854867,0.009847960952072719,0.010479284950724529,0.009874954435256489,0.010750074719215925,0.010307452625786587,0.010750074719362158,0.010307452625786587,0.0104809139421196,0.0098707739175122
NER,1.298586944329184,1.2697834330448141,1.298586944329184,1.2697834330448141,1.297622543379156,1.2702403379813036,1.3648436427717516,1.302004982427142,1.3648436427722448,1.302004982427142,1.2985869443291838,1.269783433044814
NGA,13.871648942286523,13.351106775362165,13.871648942286523,13.351106775362165,13.857083296722147,13.299374658030624,14.437777134708007,13.664620513859797,14.437777134513237,13.664620513859797,13.871648942286525,13.351106775362164
NIC,0.17502758068832502,0.1681426240265979,0.17502758068832502,0.1681426240265979,0.17480352278915753,0.16768338222047635,0.18105336194474803,0.17814364105598168,0.18105336194405824,0.17814364105598168,0.175027580688325,0.1681426240265979
NLD,-0.32483943524205167,-0.3114086093404568,-0.32483943524205167,-0.3114086093404568,-0.3267064934442413,-0.31157167057246493,-0.30391245486530444,-0.2989834190964511,-0.303912454848205,-0.2989834190964505,-0.3248394352420517,-0.3114086093404568
NOR,-0.43621219650598236,-0.40806945792775184,-0.43621219650598236,-0.40806945792775184,-0.4370293984625835,-0.4081784824946076,-0.41950406389561445,-0.4190884236837334,-0.41950406389643335,-0.4190884236837334,-0.4362121965059822,-0.4080694579277518
NPL,0.565177437547004,0.5377822026252351,0.565177437547004,0.5377822026252351,0.5648745698097596,0.5375543657983577,0.5900209645691172,0.5408568303372732,0.5900209645689337,0.5408568303372726,0.565177437547004,0.5377822026252351
NZL,0.006254488445581568,0.004986143001463366,0.006265768058174369,0.0049522011659904105,0.006286956023386696,0.004740875665293449,0.01054652951832419,0.004831147723698027,0.010546529510879024,0.004831147723698027,0.0064680799747607,0.005217056792434
OMN,0.441996342481324,0.4276535634297034,0.441996342481324,0.4276535634297034,0.44223368935020463,0.42666979530640986,0.45867310749325374,0.4369988813184469,0.4586731074664011,0.43699888131844633,0.4419963424813241,0.4276535634297034
PAK,6.735592435180821,6.573048330757154,6.735592435180821,6.573048330757154,6.738395912149849,6.568750412914191,7.051694140891968,6.702996226065977,7.051694140891963,6.702996226065976,6.735592435180819,6.573048330757154
PAN,0.2838255284944991,0.26890647534193934,0.2838255284944991,0.26890647534193934,0.2836202332378648,0.2677339764477802,0.29206746511266274,0.270296239007505,0.2920674651163423,0.270296239007505,0.2838255284944991,0.2689064753419393
PER,0.5788410286862923,0.5394560904775181,0.5788410286862923,0.5394560904775181,0.5773538043425227,0.540511466437019,0.6092303802122647,0.5329672885629159,0.609230380254504,0.5329672885629159,0.5788410286862924,0.5394560904775181
PHL,3.097679988137458,2.943140930543152,3.097679988137458,2.943140930543152,3.096403277752588,2.937973251250237,3.1916189038400224,3.0094901485869534,3.1916189038193234,3.0094901485869596,3.097679988137457,2.943140930543152
PNG,0.19772200966272788,0.185766522958726,0.19772200966272788,0.185766522958726,0.19760182727079936,0.18601569380853872,0.20408329343152515,0.19313260175938612,0.20408329343456813,0.19313260175938615,0.1977220096627278,0.185766522958726
POL,-0.5954786786219812,-0.5699668505824508,-0.5954786786219812,-0.5699668505824508,-0.5988298152681797,-0.5704589093576746,-0.5600794460073149,-0.5567666866521626,-0.5600794460073153,-0.5567666866521626,-0.5954786786219812,-0.5699668505824508
PRT,0.1437599715929717,0.13006061150672205,0.1437599715929717,0.13006061150672205,0.14393485665856826,0.13273627861613263,0.15181799680497346,0.13655575923935134,0.15181799682664712,0.13655575923935068,0.1437599715929717,0.130060611506722
PRY,0.2883694900466396,0.26026813392209047,0.2883694900466396,0.26026813392209047,0.2883609636231675,0.25934197083142996,0.2994448900193559,0.2980211732333453,0.2994448900183066,0.29802117315872967,0.2883694900466396,0.2602681339220904
QAT,0.8147908324212689,0.7849657307458684,0.8147908324212689,0.7849657307458684,0.8161636535102496,0.7815915425670037,0.8458792838305239,0.8017553497248711,0.845879283833122,0.8017553497248712,0.8147908324212692,0.7849657307458684
ROU,-0.13040680663618234,-0.1274820302047276,-0.13040680663618234,-0.1274820302047276,-0.13155121641516798,-0.1285959840142361,-0.11753657826231634,-0.1210520966617587,-0.11753657827089485,-0.12105209666175872,-0.1304068066361823,-0.1274820302047276
RUS,-6.331179009447745,-5.932765435595515,-6.331179009447745,-5.932765435595515,-6.365860525180207,-5.952518894532148,-6.074795526034721,-5.96723814421518,-6.074795526049037,-5.96723814421518,-6.331179009447745,-5.932765435595515
RWA,0.30145331677432324,0.28965909367661324,0.30145331677432324,0.28965909367661324,0.3012975260107042,0.28915404169498027,0.31349203166435924,0.3069467939998871,0.31349203167045675,0.30694679399988645,0.3014533167743232,0.2896590936766132
SAU,4.163660974411004,4.07266831299529,4.163660974411004,4.07266831299529,4.173927588670261,4.061506266720028,4.334889275624659,4.210710134159145,4.334889275776809,4.210710134159139,4.163660974411003,4.07266831299529
SDN,2.901957135647923,2.8224724721143906,2.901957135647923,2.8224724721143906,2.9011405180801684,2.813478420574371,3.0337157575337406,2.9372664743641383,3.0337157575554445,2.937266474364139,2.901957135647923,2.8224724721143906
SEN,0.538278859744661,0.5122942224719561,0.538278859744661,0.5122942224719561,0.5380787452195349,0.5114485108283296,0.5587290776438395,0.55278152730836,0.5587290776548702,0.55278152730836,0.538278859744661,0.5122942224719561
SLB,0.01840405341416486,0.01730303821213084,0.01840405341416486,0.01730303821213084,0.018404797837734046,0.017291107641806903,0.01895896711625864,0.0183183530333181,0.01895896711631291,0.0183183530333181,0.0184040534141648,0.0173030382121308
SLE,0.18018298832398114,0.17086484111600836,0.18018298832398114,0.17086484111600836,0.17997479507902708,0.17083023993283397,0.18697626698236366,0.17934507295483954,0.18697626698519018,0.17934507295483956,0.1801829883239811,0.1708648411160083
SLV,0.12037603696069936,0.11575551266697723,0.12037603696069936,0.11575551266697723,0.12032509146201176,0.11585046653774364,0.12426999738091563,0.12103819629146934,0.12426999738293883,0.12103819629146934,0.1203760369606993,0.1157555126669772
SOM,0.025800691445147243,0.024721813332237302,0.025800691445147243,0.024721813332237302,0.02574661648389233,0.024619265420229935,0.02684755544155004,0.02486693223319069,0.02684755544128312,0.024866932233190756,0.0258006914451472,0.0247218133322373
SRB,-0.04131459784762213,-0.040313199384322915,-0.04131459784762213,-0.040313199384322915,-0.041680371066600296,-0.04058125537319942,-0.03743651883709912,-0.038186412304552705,-0.03743651883441345,-0.038186412304552705,-0.0413145978476221,-0.0403131993843229
STP,0.006599630550010773,0.00629873042077758,0.006599630550010773,0.00629873042077758,0.006590504915985006,0.006288005403027391,0.006804819865299812,0.006665525392928875,0.006804819865566254,0.006665525392928874,0.0065996305500108,0.0062987304207776
SUR,0.027710204124740484,0.026745802569601403,0.027710204124740484,0.026745802569601403,0.027759100747813393,0.026655140356306437,0.02860089775714513,0.02753330257915005,0.0286008977570537,0.027533302579150112,0.0277102041247404,0.0267458025696014
SVK,-0.11259400036537139,-0.10745314256927174,-0.11259400036537139,-0.10745314256927174,-0.11320132741996031,-0.10728070196967307,-0.10555906829068151,-0.1044502933586924,-0.1055590682810806,-0.1044502933586924,-0.1125940003653713,-0.1074531425692717
SVN,-0.04209250615773336,-0.04025339113350091,-0.04209250615773336,-0.04025339113350091,-0.04231278349325707,-0.040244168347021284,-0.03932416060736147,-0.0384486526344273,-0.039324160606511505,-0.03844865263442724,-0.0420925061577333,-0.0402533911335009
SWE,-0.6481397393125078,-0.6075557987189406,-0.6481397393125078,-0.6075557987189406,-0.6497506769129555,-0.6074023828364566,-0.6211909166877625,-0.6129633806816904,-0.621190916673304,-0.6129633806816905,-0.6481397393125079,-0.6075557987189406
SWZ,0.025274608117592173,0.024317408760670484,0.025274608117592173,0.024317408760670484,0.02530188349665681,0.024330425543782053,0.026217525105162075,0.025052401065742004,0.026217525105361583,0.025052401065741938,0.0252746081175921,0.0243174087606704
SYR,0.7314544811814014,0.7035073456555725,0.7314544811814014,0.7035073456555725,0.7330995253945899,0.70611358888411,0.7655584117404444,0.7305134799721719,0.765558411749075,0.7305134799721724,0.7314544811814018,0.7035073456555725
TCD,0.6572176341672387,0.6394440529367568,0.6572176341672387,0.6394440529367568,0.6569618847699581,0.6377100730300198,0.6878616545989282,0.6655108731034072,0.6878616545999134,0.6655108731034065,0.6572176341672388,0.6394440529367568
TGO,0.17205080467354594,0.16325641616735811,0.17205080467354594,0.16325641616735811,0.17170206660723505,0.16316434366039448,0.17899852708324893,0.16961946956483187,0.17899852708447975,0.16961946956483184,0.172050804673546,0.1632564161673581
THA,3.568830258438367,3.3982182079980117,3.568830258438367,3.3982182079980117,3.5663375694883084,3.3959210855198583,3.6794665621028018,3.481841222261494,3.6794665621669336,3.481841222261494,3.568830258438366,3.398218207998012
TJK,0.02109107478770459,0.019486617838418655,0.02109107478770459,0.019486617838418655,0.020912827479678195,0.019474027953460368,0.025276684433569712,0.019928709186799627,0.025276684433356917,0.019928709186799693,0.0210910747877045,0.0194866178384186
TKM,0.13783343273075901,0.13012501849907393,0.13783343273075901,0.13012501849907393,0.13782149449853062,0.13031959764015208,0.14535867773358063,0.13825282615895595,0.14535867771951658,0.13825282615895593,0.137833432730759,0.1301250184990739
TTO,0.056100905784939106,0.052537531808720464,0.056100905784939106,0.052537531808720464,0.056100205400598194,0.05237569929631378,0.05755231437108666,0.05464381164865731,0.05755231437038367,0.05464381164865725,0.0561009057849391,0.0525375318087204
TUN,0.3506342677691512,0.33351518120863044,0.3506342677691512,0.33351518120863044,0.3507669426821355,0.3342223472548607,0.3639486697408744,0.3473671350934122,0.3639486697398542,0.3473671350934116,0.3506342677691511,0.3335151812086304
TUR,0.5440087866754231,0.49134602883462736,0.5440087866754231,0.49134602883462736,0.5391288839080939,0.49395746019236975,0.6314902677512442,0.4912460266865755,0.631490267672025,0.49124602668657613,0.5440087866754232,0.4913460288346273
TZA,1.8671381932964235,1.7861187486910732,1.8671381932964235,1.7861187486910732,1.8656810513318378,1.7893463320211302,1.9383682272258498,1.8574174791022373,1.938368227253711,1.8574174791022438,1.867138193296424,1.7861187486910732
UGA,1.9573917475077038,1.870028852480368,1.9573917475077038,1.870028852480368,1.9558086216270156,1.8714937147482393,2.033757358607881,1.973393542916357,2.033757358605808,1.9733935429163634,1.957391747507704,1.870028852480368
UKR,-0.4037903923423756,-0.3876390792545438,-0.4037903923423756,-0.3876390792545438,-0.40659021841966914,-0.3866470652058832,-0.37385131686760725,-0.3751816589067981,-0.3738513168380751,-0.37518165890679805,-0.4037903923423755,-0.3876390792545438
URY,0.057290743608281666,0.051053366129512126,0.05727126398737806,0.051047563494278095,0.05792455687198849,0.05212437462775424,0.05915926473333709,0.0567689073084185,0.05915926473069253,0.0567689073084185,0.0571682386191711,0.0509452723688976
USA,7.404607704211984,6.951195212417357,7.404607704211984,6.951195212417357,7.40319304538341,7.056018298633459,8.070470201611318,7.501006278060747,8.07047019803529,7.501006278060748,7.404607704211985,6.951195212417357
UZB,0.254734873702729,0.24042286223268,0.254734873702729,0.24042286223268,0.25429034454421756,0.23990468645521482,0.2740382476383514,0.25063104686609816,0.2740382476429059,0.2506310468660981,0.254734873702729,0.24042286223268
VCT,0.00271671508446634,0.0025470456482867545,0.00271671508446634,0.0025470456482867545,0.0027157187854159343,0.002536183495408458,0.0027912053374249007,0.002642521299421871,0.0027912053374249063,0.002642521299421871,0.0027167150844663,0.0025470456482868
VEN,1.6054315134162296,1.5407922068840276,1.6054315134162296,1.5407922068840276,1.6046140886522975,1.536043903568789,1.6588131790817167,1.5780751533879531,1.6588131793381369,1.578075155026823,1.6054315134162294,1.5407922068840276
VNM,2.119028244671544,2.0153213373518892,2.119028244671544,2.0153213373518892,2.1170512293410724,2.0113944573483735,2.182558011947081,2.0772052078812155,2.1825580119430006,2.077205207881209,2.1190282446715445,2.015321337351889
VUT,0.006599150756060405,0.006027828513856302,0.0066043469870686825,0.006033493880114047,0.006636385084033416,0.006094950557547254,0.006775364845992897,0.006235752647046968,0.0067753648459322555,0.006235752647046968,0.0066050221521217,0.006029187786531
WSM,0.002371653989175566,0.0022061624072646927,0.002371653989175566,0.0022061624072646927,0.002369856594116581,0.0022083690335617397,0.0024351789713610273,0.0022864769327850835,0.0024351789710554818,0.002286476930380511,0.0023716539891756,0.0022061624072647
YEM,0.7973658306206265,0.7694247004640842,0.7973658306206265,0.7694247004640842,0.7969952218758272,0.7673749000174626,0.8277467408596307,0.7931684386631845,0.8277467408642227,0.7931684386631845,0.7973658306206264,0.7694247004640842
ZAF,1.3252778037162638,1.2712043238383868,1.3252778037162638,1.2712043238383868,1.3246782920143108,1.2671281844988882,1.3812342123570331,1.3054313102350374,1.3812342123661747,1.3054313102350374,1.3252778037162636,1.2712043238383868
ZMB,0.7374741441111196,0.7097417463325397,0.7374741441111196,0.7097417463325397,0.7379366623100374,0.7088853823345768,0.7698875447559507,0.7461172730165118,0.7698875447505626,0.7461172730165112,0.7374741441111194,0.7097417463325397
ZWE,0.12140549635785786,0.1171923172349717,0.12140549635785786,0.1171923172349717,0.12157302469448966,0.11735204479613286,0.1267761545686968,0.12117046457626132,0.1267761545726148,0.12117046457626132,0.1214054963578578,0.1171923172349717
